id	origin	content	label
5b80106f-4455-4bd7-be7c-fb576b853d51	wikinews	Koszalin: pracownicy poczty okradali paczki	0
6215c00e-afb1-4317-b84d-3d22da0648cf	pudelek	TYLKO NA PUDELKU: Kuba Wojewódzki ŚCIEMNIA, że odchodzi z TVN? "NIGDZIE SIĘ NIE WYBIERA"	1
726ca951-7f93-46d4-91d9-3fe76bafb164	wikinews	Drugie przesłuchanie Andrzeja Czyżewskiego	0
d35eead7-cd47-4d62-afb2-adbee6ad2de6	pudelek	Mateusz Damięcki po raz drugi ZOSTAŁ OJCEM! Znamy płeć i imię dziecka!	1
32fd9e01-b96a-4346-84ee-bf6e286365a1	wikinews	Nowa książka Grossa: Polacy to odnoszący korzyści materialne współsprawcy eksterminacji Żydów	0
9d566335-464e-46ce-ba65-499e97bb0308	pudelek	Katolicy złożyli wniosek o odwołanie koncertu!	1
60b0d8b2-ed46-4bfa-956d-26744e5f6bbe	pudelek	Magda Welc POWRACA z nową piosenką! Tak dziś wygląda zwyciężczyni "Mam Talent" 	1
37c4bf45-ba29-4e20-9769-ecf429192523	pudelek	Odziana w cekiny Natalia Siwiec baluje na Ibizie 	1
8ab96cd2-3030-4bc3-9aa7-7b95db961a4e	wp-wiadomosci	Jacek Karnowski ostro do Przemysława Czarnka. Mówi o dyskryminacji uczniów	1
18b9e31c-5e9a-4882-b217-4f1dfe091248	o2	Byłam w szoku. Kobieta mówi, co się działo na lotnisku w Katarze	1
90765982-b17b-47c0-9689-a1a8c13ef8e1	wikinews	Puchar Polski: Stal Stalowa Wola - PGE GKS Bełchatów 1:0	0
fd635780-065c-490f-9752-a0bdf2cd5121	pudelek	Boczarska wygryzła Włodarczyk! "Przegrana była dla niej niezłym szokiem"	1
be63d685-c376-4681-a1ca-ecac476fe539	wikinews	PO: nie było żadnego listu w sprawie wcześniejszych wyborów	0
acbbba2f-7c2f-4391-9a8b-79d2024fea3b	pudelek	Transpłciowy mężczyzna URODZIŁ SYNKA! "Jeśli ktoś powie wam, że mężczyzna nie może urodzić dziecka, pokaż mu to wideo"	1
cf021d7f-81e4-402b-b6ad-f9e21cfdcef2	pudelek	Roma Gąsiorowska o trudnej relacji z ojcem: "NIE DAŁ MI MIŁOŚCI"	1
cda2a45f-a9d5-488d-a311-d1e2d81d61c8	tvpsport	Gorąco po półfinale Ligi Mistrzów. Brak rzutu karnego to skandal!	1
ae2bf7b3-2434-48a1-89cb-b175de2a7021	pudelek	Eurowizja 2021. Są już wyniki testu na OBECNOŚĆ NARKOTYKÓW w organizmie Damiano Davida z Maneskin!	1
0cca747f-072a-4add-8019-2e861ae0c323	wikinews	Czy są perspektywy na zakończenie wojny domowej w Syrii?	0
009a0058-fc34-4d1c-82bc-67bf6846d88f	wikinews	Bilans Fundacji Batorego: Ile kandydaci na prezydenta wydali na kampanię?	0
48f42356-05b6-4aa0-929b-d6e9e3a354de	naukawpolsce	Badanie: niebezpieczne cyklony będą występowały coraz częściej	0
b6e64f35-95ca-4162-9b2a-b98588971a76	other	Urodziny Radia Maryja. Duda wysłał Rydzykowi osobisty upominek	0
984eb55b-8670-4820-844b-702dbd3a6636	wp-wiadomosci	Szokująca interwencja żołnierzy. Były szef MON użył mocnych słów	1
f31e197a-02c7-47f5-b12a-4d9162a96e6d	wikinews	Planetoida 555468 została oficjalnie nazwana „Tokarczuk”	0
60faf84a-f192-41c6-945b-e194c85552b6	naukawpolsce	Zmarł Andrzej Piotrowski dyrektor Muzeum Badań Polarnych	0
3701df7f-1679-4d50-8ff7-4c2fdedf2f34	pudelek	Enrique Iglesias i Anna Kournikova świętują 1. urodziny córki instagramowym zdjęciem	1
b5581e24-ed09-4f48-8402-52b4b84bb0f0	pudelek	Ewa Mrozowska marzy o odzyskaniu dawnej figury. Fani są zaniepokojeni	1
2ed69e6f-c8e0-48a2-b61a-ee10997559f1	wikinews	Wrocław: koncert zespołu Kruzenshtern & Parohod	0
7361c3b8-c7bd-481d-9ec7-1faf90c1327b	wikinews	Tarnowskie Góry: wypadek w skradzionym samochodzie	0
edc6368f-5a12-4618-bb41-b8130773ffda	pudelek	Moje ciało jest chyba okej… Nie lubię swoich ud i brzucha	1
36066210-f955-4361-9124-9308c4111590	o2	Zaniemówił. Internauci rozbawieni do łez. Tak podjechała do McDonald's	1
a0b10d48-952d-42e8-95f0-6dca8473d4ee	tabletowo	CD Projekt RED zmaga się z rosyjską falą negatywnych recenzji gier	0
cb6866bb-2f7e-41c3-b820-1cd6f62a241f	wikinews	Przedterminowe wybory parlamentarne w Portugalii	0
1df5136f-4e10-4008-b9a9-b8e461382603	space24	O kamerach satelity PW-Sat2	0
8043bb09-3afd-4baa-9aa0-ea54d1e064f2	space24	Wojsko Polskie zamówiło serię komercyjnych zobrazowań satelitarnych	0
2a073d8b-38d0-415e-b944-ecbc1cef3086	wikinews	ZIO: Polacy na 5. miejscu w konkursie drużynowym skoków narciarskich	0
2df66228-0575-4099-9b21-c27aef290e97	pudelek	Michele Morrone nagrywa kontynuację "365 dni" w centrum Warszawy. "Boże święty, to ty?!"	1
eae522f4-e5b6-45d2-b73b-091b87d52b13	wikinews	Austria: 10-letnia dziewczynka przeżyła upadek z 3 piętra	0
98c14a9e-5853-4a73-a810-9443434ffd55	other	Miliarder przewiduje przyszłość. Za 3 lata wszystko się zmieni	1
2ab185da-7ab0-46d4-9e9e-635315273d41	wikinews	Polski wędkarz utonął w norweskim jeziorze	0
0d253015-9c87-4f34-9e77-cbaebbc1c4c0	other	Nie żyje Zbigniew Plesner. Żałoba w Szczecinie	0
f68929e7-41bd-4dcb-8823-215e8475635f	pudelek	Natasza Urbańska prezentuje "kaloryfer" i przybrudzone zelówki przed Studiem Buffo 	1
3cd00f7e-d9a9-46f8-83f7-a1360982f158	wikinews	Lech Kaczyński odznaczył pośmiertnie Janusza Bobaka	0
d03cf53d-4e37-442a-9e76-355b25d29dd8	o2	Od tej strony Krystyny Pawłowicz nie znaliśmy. Zrobiła to publicznie	1
fbf23908-ce10-458d-ba63-3a590e61ee9f	wyborcza	Wybory 2005: Lepper na Kaczyńskiego, Bochniarz na Tuska, a SLD na nikogo	1
ffa605d3-a8f9-4d25-9842-76be420e3176	wikinews	Prom Discovery wylądował. Misja STS-121 zakończona	0
c2af670a-da64-4c56-9007-a948102896fe	wikinews	Uchwalono zmiany w ordynacji bez obecności PO, SLD i PSL	0
64f07d61-7c5b-441a-b749-c42554c9d955	wyborcza	Musk mistrzem Powerpointa? Znamy szczegóły planu dla Twittera	1
3487e1dc-51da-4d8f-a05f-002225ca8466	wyborcza	Trzęsienie u marszałka: Sprawdzą kasę nie tylko dla Mejzy, Kubicki jak stalker	1
bdc20ee0-9015-4e19-8973-22d48bc7078d	o2	Warszawa. Mężczyzna udał się za potrzebą, dokonał szokującego odkrycia	1
223fefa5-7ead-4c6a-87ce-c37681272f15	wikinews	Telefony komórkowe na Kubie już dozwolone	0
8210e6c3-9e5b-4ba4-8d43-23527cd36e0d	wikinews	Po 13-dniowej misji Discovery wylądował	0
517ba28e-0e5d-4a64-9854-c387185cd9ff	pudelek	Deynn zapowiada, że zoperuje sobie... DOLNE POWIEKI! "Będzie tez pobierany TŁUSZCZ Z MOICH UD, nie z brzucha, bo na brzuchu nie mam tłuszczu"	1
5964d84f-d228-4c8e-bfa4-3d45d8cfc1c3	pudelek	Dzieciaki znęcały się nade mną	1
73a1c7c6-8ce2-4c1d-9eb6-d47138431ded	wikinews	Trzęsienie ziemi w Indonezji	0
a8e71487-afc8-476f-8c93-6dce38795c6a	wikinews	Historyczny triumf Adama Małysza w Holmenkollen	0
05a513d9-6b5b-4422-905e-ba62fe263f99	wikinews	Gołota pokonany po 53 sekundach	0
576f6c80-641d-4224-982c-875efac53145	wp-wiadomosci	Znęcał się nad żoną, groził śmiercią. Kobieta wezwała pomoc	1
c6c218d8-6c4a-4f19-95fd-d82400e09933	wikinews	Nustar będzie podglądał czarne dziury	0
826d805a-ff19-4523-893d-b2c046edcc7f	wyborcza	Klan Casamonica skazany - zapadł wyrok w jednym z największych procesów mafii w Rzymie	0
f9d837d8-9da2-482a-b416-469ec64658ca	wyborcza	Od Cortésa do Bolivara. Jak powstało i upadło zamorskie imperium Hiszpanii	0
235398c6-49f5-4707-80a5-5c8e3dfc39b0	wikinews	Gdzie żyje się najdrożej?	0
c7986ec4-eddc-4814-a7d0-da2168773323	pudelek	Rafał Brzozowski zachowawczo o tym, czy jedzie na Eurowizję: "To nie są moje decyzje!"	1
a7d04fbf-3dd0-45c1-93bf-4d37897aaaed	wyborcza	Bułgarzy wybrali prezydenta	1
a79b1429-3837-4d20-b18f-279a7b8de9db	wikinews	Iran: Wyraźny spadek zakażeń SARS-CoV-2. Rząd ostrzega przed nową falą infekcji	0
55476b53-de17-49b7-8639-2f7086758908	wyborcza	Kiedy wejdzie Disney+? Największy konkurent Netfliksa podał datę startu w Polsce	1
e6ace5f4-27fe-4bb9-82dd-d39caa528568	wikinews	Krzysztof Kononowicz prezydentem Warszawy?	0
afa8238c-c4f6-4d45-b487-c14c36b1a573	pudelek	Dopasowana kolorystycznie do wystroju wnętrza Małgorzata Rozenek narzeka na dorodny biust: "Jak on mnie już denerwuje!"	1
21afa3d1-de9b-4a42-9ddf-a7e3143402b0	wikinews	Ubuntu 5.10 "zakończy życie" 13 kwietnia 2007	0
a7660286-3908-44a6-8bc3-c83f4b429051	other	Dramat w woj. warmińsko-mazurskim. Ambulans czołowo zderzył się z osobówką	0
a9ad0357-335e-464b-978a-27d89793b092	wikinews	Protesty antyprezydenckie w Jemenie	0
6706179f-d5c8-43ab-8310-f814fc5d9d16	pudelek	Julia Oleś PRZEJĘŁA fanpage portalu Kamila Durczoka. Tłumaczy się: "Od samego początku jest W MOICH RĘKACH"	1
ca8e3496-6529-40d3-8584-5f57e2f1df99	pudelek	Eurowizja 2021. Reprezentanci Norwegii i Azerbejdżanu MAJĄ ROMANS?!	1
bdffd698-3c62-4025-84df-2207a8dd8f9a	wyborcza	Zamordowany ksiądz patronem skweru nad metrem. Nowa nazwa przypłacona łzami i nerwami	1
be0250a6-8fe5-48fb-a224-c5c77e61d63e	wyborcza	Schetyna: Klich i Zdrojewski ministrami?	1
c2adfd9b-98de-43df-a325-81eeb296ccf7	wikinews	Tomaszów Lubelski: 17-latek zranił się nożem w brzuch	0
a1c1a122-02b1-42c2-905a-e2be662f90fd	wyborcza	Teczka Sikorskiego odtajniona bezprawnie?	1
6d283cc9-ccba-4c00-82fa-e6ebd60506fb	wyborcza	Lokatorka mieszkania TBS w Gdańsku i jej syn zarabiają prawie 2 tys. zł na wynajmie lokalu	1
969d243f-54f6-4b31-8230-5ed0cfe64087	wikinews	Tadeusz Sznuk odchodzi na emeryturę	0
56ab0afa-c123-4250-93a9-8af553af176c	wyborcza	Inflacja 5,4 proc.! Nawet eksperci są zaskoczeni	1
fcc5652c-3854-4a6e-a7b5-63ab77a7239d	wikinews	Giro 2007: w 16. etapie Garzelli wygrywa po raz drugi	0
c803e275-1d78-46f9-8fdf-878172aa168d	wyborcza	Stan wyjątkowo nieludzki. We wtorek w Rzeszowie protest przeciwko kryzysowi humanitarnemu na granicy z Białorusią	0
92b7db8a-071a-4d30-856a-1edfde6eef88	other	Doniesienia z Syberii. Mrożą krew w żyłach	0
0661381b-32b9-46ee-9844-4a8620c2d104	wyborcza	Czy czwarta fala zaczyna się właśnie teraz? Widzimy, że współczynnik R rośnie	1
b6ab7424-532c-497e-9545-98379b4f6e78	wikinews	Identyfikacja właściciela telefonu za pomocą tęczówki oka	0
ad9b190c-225a-4a09-a2ab-59f427c3b7d3	wikinews	Powrót pociągów na trasę Piła Główna - Wałcz	0
aba28b16-0a75-42a7-bf24-131105059d3d	wikinews	Adam Małysz wygrał sobotni konkurs skoków w Titisee-Neustadt	0
c210af0e-09e9-4b38-b5b4-aae56aaa17e9	wyborcza	Rosjanie weszli do zakładu Azowstal. Trwają ciężkie walki, nie ma kontaktu z obrońcami	0
2f29219d-d3b7-440b-9b68-db7961687d34	o2	Zagadka rozwiązana. Zdjęcie starego kaloryfera obiegło Twittera	1
63b7d7b0-5a45-476e-b89e-ff44fb0fd6e9	pudelek	Siwiec przebrana za pokojówkę!	1
feb95acb-f517-4248-85d2-198103417c6d	o2	Nagi prokurator spacerował po Świdnicy. Taką dostał karę.	1
189f3e46-9fac-4ac6-b25a-a716f365e538	wyborcza	Podsumowanie dnia: 21 października. PE przyjął rezolucję, reżim Asada zbombardował okolice Idlibu	0
4c6b53f4-ddf4-4cf4-bd5c-6350599c8cf2	other	PREMIERA TRAILERU GROMDA 7 już dzisiaj o 19:00	0
885f972d-c9cc-4dc2-81b6-5979695b7602	wp-wiadomosci	Szokujące sceny w szkole średniej. Dyrektor miał chwycić za nóż	1
1ac0ba25-41b0-4ce2-b22e-a4e033d45432	wyborcza	Zatopienie krążownika Moskwa. Niezależny rosyjski portal: Zginęło 37 osób	0
2d9224c8-601a-4cbe-9bb4-cc34d724bb42	wyborcza	Ponad 1,5 tys. budynków w Toruniu podłączonych do sieci ma już włączone ogrzewanie	0
56040f6e-3a10-4ad0-a2a2-e09305bf5d4b	pudelek	Potraktowana wypełniaczami twarz Demi Moore pozuje do zdjęć na pokazie mody	1
38df474c-5de2-42b9-b8e0-93494a9aada6	pudelek	Małgorzata Rozenek pozuje z luksusowym samochodem. "Kiedy mąż daje ci kartę kredytową i mówi: Kup sobie coś fajnego"	1
1c2da928-ff48-4ec9-b5d4-6f5f79fdb1d1	wyborcza	Rocznica powstania warszawskiego. Objazdy i dodatkowe autobusy na Powązki i Wolę	0
93b375c8-6651-42a8-b257-c4aa8de06ffa	space24	Pentagon sprawdzi certyfikację rakiet SpaceX dla realizacji misji wojskowych	0
ccc246db-6678-460e-a288-7ce9505cb941	wyborcza	Kraków zrezygnuje z utwardzonej ścieżki na wałach Rudawy. "Z ogłoszeniem sukcesu poczekamy na zmiany w projekcie"	0
d37b8ff0-ff34-49d5-9238-1752fe6f2b30	pudelek	SŁOŃCE CZY BRUD?	1
1c6950f5-d271-4964-a47c-91b90cd986f2	pudelek	Pochmurna Kinga Rusin walczy z upałem i podjeżdża Porsche na szklankę wody	1
62a4b5a4-9e2a-4ba0-8cd3-b30e9fbeabf0	o2	Znalazł to na polu koło Zamościa. Miało pół metra. Chwycił za telefon	1
119aa5e3-f2d6-4297-aef4-21e2f4083d78	pudelek	Damięcki o "FASCYNACJI" ROSJĄ: "To ona mnie wybrała. Ja się wcale nie pchałem!"	1
acf5899a-79ae-4a24-bfdf-f070ada11444	wikinews	Walki w rosyjskim mieście Nalczyk	0
020d6068-0d87-49cf-9a70-8461cdc7b89a	pudelek	Sablewska: "Zakładam biustonosz, jak chcę czuć się sexy!"	1
33a3ffbc-da92-4aca-9d5d-540a92ef9539	niebezpiecznik	Zaklej taśmą diodę zasilania bo Cię podsłuchają!	1
b9fcf65b-eb99-4ea2-9805-931c5f4f3bd3	pudelek	Biografka brytyjskiej rodziny królewskiej: "Diana CIĘŁA SIĘ ŻYLETKAMI na oczach Karola! Nie miała żadnych zainteresowań"	1
994d8d50-1590-4e6d-8b1e-5bdeaa3569be	o2	Pijany 19-latek rozbił betonowy płot. Miał "ważny" argument	1
7f158e55-a666-4185-81a3-5a5e894e757f	pudelek	Agnieszka Radwańska wspomina ślub, który KOSZTOWAŁ MAJĄTEK: "Płaciłam za prywatność, która też kosztuje!"	1
040e5fd6-2c75-4303-aafb-a49c71672d0f	o2	Blogerka zniknęła w trakcie podróży z narzeczonym. Niepokojące nagranie	1
0c7a3d79-8fa0-4637-a0f2-96751b379c5b	naukawpolsce	EMA rekomenduje czwartą dawkę szczepionki przeciwko COVID-19 dla osób starszych	0
50e407a9-6124-4030-9369-8059fbc94576	naukawpolsce	Raport: w 2021 r. Europa doświadczyła najcieplejszego lata w historii	0
712d6786-bcc1-426e-94a5-bb3175bb10fc	o2	25-latek w audi. Skasował przystanek, potrącił dwie nastolatki	1
18108354-66a4-4683-ba6e-5cdc0c0a2aed	wikinews	Do Ogrodu Zoologicznego w Opolu przywieziono dwa lwy angolskie	0
7f5b08dd-a4c3-4856-a52d-2f30b376dbdc	pudelek	Tłum celebrytów na premierze "Listów do M. 3": Odchudzony Karolak, Dygant, Różczka, Szulim... (DUŻO ZDJĘĆ)	1
5e66ec4a-0717-44b5-bf49-f55c7a51dc00	pudelek	Wygrał w pokera... 65 tysięcy!	1
464d9fab-6292-484f-a9f8-e082cb1d6e73	wpwiadomosci	Ukraińskie służby o Rosjanach: zabijają matki na oczach dzieci	0
c0deebe7-dfa9-44ad-8e29-be2264b03606	pudelek	Szulim o "Azja Express": "Proszenie o pieniądze jest dla mnie barierą!"	1
bc3171f5-3bfa-4858-8ff5-05bffe0cb6e6	o2	Skandaliczne zachowanie opiekunek. Nagranie ze żłobka oburzyło rodziców	1
9aafbf32-90a5-4a1b-87aa-c85cc52e333f	pudelek	GŁODZILI ją i zmuszali do kuracji oczyszczających!	1
3a20bd16-e079-4e73-b075-9a73e4ce176a	wp-wiadomosci	Rosja idzie za ciosem. Czy to koniec francuskiego szampana?	1
f18e0023-41e8-4654-9e0d-884c7a8ed558	wikinews	Simon Moleke Nije aresztowany	0
96223ad2-efce-462f-bf00-34c282cc4095	wyborcza	Pat w szpitalu psychiatrycznym w Kielcach. Większość lekarzy złożyła wypowiedzenia	0
d71d1ac0-102b-4532-8bff-f01b6eec3885	wyborcza	Raport NIK. Ziobro ucieka przed pytaniami. Wójcik atakuje Banasia	1
b1d0efa7-13a8-4890-bcad-2ba1e4f28e6e	wikinews	Jan Mazoch pozostanie w śpiączce jeszcze kilka dni	0
d5d53eed-12ce-417d-8238-8ab6940d709c	tvpsport	Żyła zagrał dla... Francji! Ustalił wynik meczu	1
e9dbc5a0-85da-4c3a-a49d-7d9394707f8d	wikinews	Zbigniew Ziobro przesłuchany w sprawie akcji ABW	0
86949da4-6ba8-4614-bde5-eeefd966aa0b	pudelek	Jessica Simpson jest w ciąży!	1
3edf8965-0c45-4d06-a639-00e5fedb8f43	pudelek	Znamy oficjalną przyczynę śmierci Prince'a! Przedawkował lek przeciwbólowy dla chorych na raka...	1
9d494d5a-6e05-4203-bde6-cfbfbf4a2ac4	wikinews	„Dżentelmeńska umowa” pomiędzy prezydentem i Tuskiem: wybory 21 października	0
37c499b9-bdf8-4eac-8f90-f76fb0bd8f69	o2	Ukryła zwłoki matki w walizce. 26-latka wyszła po 7 latach z więzienia	1
8acd9237-5315-4c32-a8dd-6de3453ed501	wyborcza	Tokio 2020. Wyścig życia polskich kajakarek, Karolina Naja i Anna Puławska mają srebro!	0
85fadafe-51df-4896-8470-54fb2933e5c3	wyborcza	Nie zakłócał mszy, stał z planszą "Piekło kobiet". Za protest w kościele w Koszalinie Tomaszowi grozi więzienie	1
b56f1e15-90b8-4d3f-a6cf-9f0c47555a45	wikinews	Zidane i Materazzi ukarani	0
4e5a043b-fba3-4c71-81ea-9339206dac16	wyborcza	Częstochowa. Policjant z zarzutem gwałtu nie zostanie aresztowany	0
4de98067-ff2c-4c66-849b-d3532173ac36	tabletowo	Sony i Honda będą razem tworzyć samochody elektryczne	0
4e9d9bab-bc65-4ad5-9163-db46f7b4f01f	pudelek	Szyc odchudza się dietą pudełkową	1
57cc0bf8-23d4-4dea-a5d0-f985fc8a23ed	strefaagro	Masz działkę lub ogródek? Te czynności wykonaj w marcu, aby na wiosnę cieszyć się efektami swojej pracy!	1
026ca08f-5bca-4980-b40e-b60dd35d201a	o2	Sezon polowań. Ogromny byk schował się w kościele. Duchowni w szoku	1
802f84b2-3014-440a-b71b-2e2192e142ad	pudelek	Była przyjaciółka Ivanki Trump obnaża jej PRAWDZIWĄ TWARZ: "Dlaczego miałabym chcieć czytać o PIEPRZONYCH BIEDNYCH LUDZIACH?"	1
33c2de1c-aede-45f5-ad25-62f0395308a5	wp-wiadomosci	Powiedział, że nie lubi żeberek, więc go zabiła. Koszmar na Pomorzu	1
0eeeba74-d014-4812-b83f-8a85a6bef620	wyborcza	Najlepsi maturzyści w Polsce na gali w Rzeszowie. Egzaminy zdawali na 100 albo na prawie 100 proc.	0
2e473052-0aee-4bf0-83bb-8e00d083d686	wpwiadomosci	Polskie czołgi w Ukrainie. Generał ujawnia konkrety	1
d90539af-a1c2-4896-b328-fafa26d4fbc6	o2	Hańba w Londynie. Skandaliczne odkrycie w telefonach policjantów	1
abbecd1a-fee4-4aa1-bf26-6f7b3e9a65ee	wyborcza	Korki na bramkach autostrady A1 i Półwyspie Helskim	0
671c3b59-9607-4d9e-8691-67aa13cdc136	tvpsport	Praca dziennikarza a wojna. Alarm? Biegnę z laptopem do łazienki	1
9ee8c492-e18e-47fb-9abe-d1a1ba74e1eb	o2	Dramat Adama z Podkarpacia. Zamknięcie serwisu Roksa.pl zniszczyło mu życie	1
94e1fdbe-0819-4f67-82c3-14bd321b47a6	pudelek	Emily Ratajkowski pozuje dla "Vanity Fair"!	1
0b137cba-aa79-45ec-a7c5-7a40b68d1363	naukawpolsce	Rada Narodowego Centrum Nauki krytycznie o projekcie ustawy o Akademii Kopernikańskiej	0
74252f6c-6f28-43f9-96aa-0def9a740573	wikinews	Bazylika Narodzenia Pańskiego w Betlejem na wniosek Autonomii Palestyńskiej na liście UNESCO	0
4390c73e-26e0-488d-81cd-99b168a54259	wikinews	Agora uruchomiła internetową platformę radiową	0
2d92597f-87c1-45d4-a3cb-0c5c2da9826a	wikinews	Węgry: w Budapeszcie i Szeged odbędzie się 15. Polska Wiosna Filmowa	0
ce2a9daf-3551-45e5-8e07-5c791d0dc381	space24	Pomyślny start misji załogowej Crew-2	0
29d2a462-9f65-43d2-8d40-0ae84274b5cc	pudelek	Mariah Carey nie chce pomóc umierającej siostrze!	1
6589387b-33b9-4bc9-a1cd-50d2bce6a43b	wyborcza	Prezydenci apelują: - Trzeba jak najszybciej zmodernizować autostradę A4 i wybudować drogę S5	0
40b77307-c2a2-4fa7-a6c8-6bb7d87c2e02	wikinews	12-letni chłopiec z daltonizmem po raz pierwszy w życiu zobaczył świat w kolorach	0
724c7683-de74-451d-86f7-4b1545ba1000	wyborcza	Katarzyna Zillmann, srebrna medalistka olimpijska, zrobiła coming out na antenie TVP	0
6725c065-4388-44cf-9788-e6c7bca11873	o2	Pilna decyzja ws. szczepionki na COVID-19. Chodzi o preparat J&J	1
3a2902a0-4120-4cee-8b42-7e3d2c85d0b1	pudelek	Magda Gessler zachwyca się marihuaną. "Jest lepsza od papierosów i EWIDENTNIE WPŁYWA NA HUMOR"	1
a5507535-2011-4390-92f4-a39e924db255	pudelek	Pawlicki i Więdłocha już gotowi na mrozy: ubrani po szyję "hartują" się w Parku Skaryszewskim	1
9befaf9e-c6f3-4207-b3d5-7dc8d03472ef	wikinews	Obchody 82. rocznicy wybuchu drugiej wojny światowej – złożenie kwiatów pod Pomnikiem Obrońców Wybrzeża	0
5613c941-e7e5-40ac-880a-c8cd85d3aab6	wikinews	Porozumienie VW - IG Metall: Koniec czterodniowego tygodnia pracy	0
8127a4ee-af8f-4a6d-974e-be6e2ec16208	pudelek	Syn księcia Harry'ego i Meghan Markle ma TERAPEUTÓW?! "Dbają, by rozwijał się w PONADPRZECIĘTNYM TEMPIE"	1
67b64b02-e80b-409f-bd39-5c820bc3a706	wikinews	Pakiet pomocy od rządu dla Stalowej Woli	0
cef50fe4-1c3e-4468-a1fa-8a050c876d1e	pudelek	Ciężarna Zielińska nagrywa płytę!	1
3eb9a766-d040-4559-816e-7ce85beddc49	pudelek	Tobey Maguire rozwodzi się po 9 latach małżeństwa!	1
b37b9858-17ec-4621-96e7-36f9a6b79751	naukawpolsce	Badaczka z Politechniki Gdańskiej poszukuje syntetycznych alternatyw implantów kostnych	0
a9f1754a-a35f-494c-8b7a-782ec7c67fd0	space24	USA: Powołano Space Development Agency	0
c02e985b-383c-4251-8f9b-ed1046451386	pudelek	Nawiedzony dom ofiar sekty Charlesa Mansona sprzedany za 2 miliony dolarów	1
bfcfed3e-4492-4264-bee1-47724cf6d6d2	pudelek	Książę Harry zmienił wizerunek? "Wyglądało, jakby miał KUCYK"	1
c23cd22a-79ac-459e-8740-8a2d96c7aa4f	other	Śmiertelnie niebezpieczny. Może zaatakować w Wigilię o godz. 22:00	1
b504ad78-bff0-4b99-88c4-f9844f4e5cf6	strefaagro	Wywłaszczenie bez tajemnic. Na czym polega, ile wynosi odszkodowanie i czy można uchronić się przed utratą nieruchomości?	0
faa43502-6cb3-4145-8a63-bbc95aba34b4	pudelek	Roksana Węgiel zaskoczyła fanów. Nastoletnia gwiazda wbiła szpilę Edycie Górniak?	1
11db7da4-91c3-413d-ae12-5cd014896702	wpwiadomosci	Ciężkie walki o Azowstal. Rosjanie przebili się na jednym z kierunków natarcia	0
c0e12305-0988-4f07-8d2a-5048ae86d4a4	o2	W 2016 stracił wszystko. Jedno spotkanie odmieniło życie bezdomnego	1
c603fd92-fc8b-4283-9c51-2ef1fd09d738	pudelek	Herbuś: "Korwin-Piotrowska używa słownictwa Z MARGINESU!"	1
82276781-cd8d-40ad-a949-83405c2253cc	pudelek	Oscary 2021 - wyniki: Frances McDormand i Anthony Hopkins najlepszymi aktorami, "Nomadland" najlepszym filmem	0
485ddb59-d46d-4ad3-91af-46ac813785ab	wpwiadomosci	Okręt Ysabel dopłynął do Gdyni. Na pokładzie sprzęt dla Ukrainy	0
478d1366-7ebb-4df1-bf69-62b700d2abcf	pudelek	Trump atakuje Johna Legenda i Chrissy Teigen na Twitterze: "Nudny artysta i jego żona z niewyparzoną gębą"	1
13b659a9-3cf2-4d6e-9ef5-a3aba5dff303	wikinews	Powstała Fundacja OpenSocial	0
b000d70f-3b33-46f3-8d3c-ac81e196be27	pudelek	Pawlikowski o swoim przemówieniu oscarowym: "TROCHĘ TO ŻENUJĄCE"	1
2ed7f26b-c4ae-4c39-96ef-62043c536ee7	o2	Nie żyje znany muzyk. Koncertował m.in. z Ewą Bem. Miał 69 lat	1
aef26926-3dac-4cbc-9b84-05db6d9c503f	wikinews	Komisja bankowa przesłuchała Ryszarda Pazurę	0
c19c6a00-c1d2-46bc-9076-3f6156b38648	pudelek	Dorosła Oliwia Bieniuk zasłania piersi ręką podczas "odważnej" sesji (ZDJĘCIA)	1
c1d2e30a-03aa-4664-aee4-84436f447b62	wikinews	Marek Dyduch odszedł z SLD	0
b27b4a8d-cb8e-4d35-aa91-dcf54976730d	wyborcza	Wybitny kompozytor ocenzurowany. Bo zacytował Kaczyńskiego w koncercie fletowym	1
c2df38da-cf3a-4ab4-90db-18440f139584	wikinews	Berlin: protest przeciwko podwyżkom czynszów i gentryfikacji	0
26314482-86f7-4d08-97bc-7b1ad4f597a8	wyborcza	Kuba. Legendarny opozycjonista Guillermo Farinas aresztowany	0
90966e93-a28f-430d-b14a-10e3ee2de561	wikinews	Polskie Towarzystwo Informatyczne włączy się w poprawianie Wikipedii	0
1a7d8e01-b400-4d71-ab27-261057291bbf	pudelek	Zobaczcie, jak wyglądały pozostałe suknie ślubne Rozenek	1
fcbf0b08-d284-4e82-b299-324892e00636	wikinews	Grabownica Starzeńska: motorowerzysta wjechał bezpośrednio przed jadący pojazd	0
33039f4f-0b11-4409-b40c-34abcad82190	wpwiadomosci	Kontrowersyjny pomysł Ziobry. Stanowcza reakcja rzecznika rządu	1
30d01f37-c71a-4f7f-a5f4-30e50f6bbc0d	pudelek	Ślub od pierwszego wejrzenia. Karol i Laura są PARĄ! Przyłapano ich razem galerii handlowej (FOTO)	1
bf4670ac-7965-4dac-a541-48a36240a333	pudelek	Jennifer Aniston i Brad Pitt jednak SPOTKALI SIĘ po Oscarach! "To była emocjonująca noc"	1
